a,cx,cz,cy,b,theta,R3,R4,E,E_t1,E_t2,E_i01,E_i02,E_ip1,E_ip2,E_ip3,E_ip4,E_it1,E_it2,E_it3,E_it4,machine_type,status,file_name
7.3,0.1,18.4,-2.0,5.9,25.5,0.0,0.0,-3.121783811133355,,,-0.7940574290696532,-1.0009976767469198,-0.643229125533253,-0.0593812714796513,-0.6295054818037897,-0.0623180181719362,-0.5602785785449669,-0.1642883931053802,-0.1731802097056061,-0.6292921283748001,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=0.0_R4=0.0_cx=0.1_cy=-2.0_cz=18.4.log
7.3,-1.8,17.9,0.0,5.9,25.5,0.0,0.0,-4.519992181216367,,,-1.4644577375147492,-1.464451462496072,-0.1494540569838136,-0.2380208179820329,-0.2381023943889886,-0.1494540569838136,-1.12995725707151,-1.12995725707151,-0.2040537019493058,-0.2040537019493058,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=0.0_R4=0.0_cx=-1.8_cy=0.0_cz=17.9.log
7.3,1.6,18.4,-0.8,5.9,25.5,2.2,2.1,-4.883577749831602,,,-1.2749120669905096,-1.41514800186269,-0.0675702767912298,-0.2664972220081836,-0.0225401592906564,-0.3265875794459134,-0.0647088311379775,-0.1419051112607121,-1.905452940496616,-1.0848832137417048,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_cx=1.6_cy=-0.8_cz=18.4.log
7.3,-1.9,17.9,0.6,5.9,25.5,2.2,2.1,-4.482040375820361,,,-1.34491080744192,-1.8103600749745965,-0.0171184728387743,-0.8397778077051044,-0.0595883494243025,-0.9536332222633064,-0.1159450227860361,-1.1862888297764584,-0.4889369666343555,-0.1781751892995089,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_cx=-1.9_cy=0.6_cz=17.9.log
7.3,0.3,18.6,1.5,5.9,25.5,2.2,2.1,-5.522828461951576,,,-1.1574045445304364,-0.964012237265706,-0.0219816751778125,-1.6052584315184504,-0.0172565248794853,-1.8293046017643064,-0.0462286616675555,-0.371473370003514,-2.090668791905045,-0.2168486308073625,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_cx=0.3_cy=1.5_cz=18.6.log
7.3,0.1,18.2,-1.9,5.9,25.5,0.0,0.0,-3.097056780126877,,,-0.315675180638209,-0.7408445812761784,-0.7341364992316812,-0.0693147545680403,-0.7174949340987951,-0.0725464310962706,-0.6459838943555951,-0.1923129897331819,-0.2041101778158918,-0.729643527767621,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=0.0_R4=0.0_cx=0.1_cy=-1.9_cz=18.2.log
7.3,-1.8,17.7,0.1,5.9,25.5,0.0,0.0,-4.180223753792234,,,-0.7989959330298007,-0.956695470958948,-0.1620983832981437,-0.2784261868800968,-0.2501756867859512,-0.1912273974157869,-1.2029680454870686,-1.2136733661172912,-0.2269766421522945,-0.2177961708512157,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=0.0_R4=0.0_cx=-1.8_cy=0.1_cz=17.7.log
7.3,1.4,18.1,-1.0,5.9,25.5,2.2,2.1,-4.875464045675471,,,-0.3081199603620916,-1.5200300230644643,-0.0872301650233566,-0.2902296499814838,-0.0367469855118542,-0.3387675487902015,-0.0824046133784577,-0.1675200695171952,-1.973104793461971,-1.361872402951121,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_cx=1.4_cy=-1.0_cz=18.1.log
7.3,-1.9,18.0,0.6,5.9,25.5,2.2,2.1,-4.469345848425292,,,-1.4965736994054168,-1.7683294550515711,-0.0155810732394456,-0.8092243457213044,-0.0564382493030279,-0.9581324688624592,-0.1058672121725976,-1.16687994543463,-0.473544146399945,-0.1709148986265063,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_cx=-1.9_cy=0.6_cz=18.0.log
7.3,0.1,18.3,1.3,5.9,25.5,2.2,2.1,-5.522072312305681,,,-0.7007968930993229,-0.520927426405251,-0.0264620967209339,-1.920563381165266,-0.0245732916519045,-1.9474961103405803,-0.0599209299543872,-0.5010353595716879,-2.121404231642373,-0.2693021914456039,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_cx=0.1_cy=1.3_cz=18.3.log
7.3,0.1,18.3,-1.9,5.9,25.5,0.0,0.0,-3.175903411116451,,,-0.6510792756453156,-0.9441954717040062,-0.670908591710031,-0.0657881484366953,-0.6579065842088312,-0.0689194232691079,-0.5982492086477578,-0.1817394462414086,-0.1924635920440778,-0.6740524166962132,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=0.0_R4=0.0_cx=0.1_cy=-1.9_cz=18.3.log
7.3,-1.8,17.8,0.1,5.9,25.5,0.0,0.0,-4.438503732089885,,,-1.199052382959053,-1.2936432405840603,-0.1498242875095456,-0.2643260373733938,-0.2379580670967698,-0.1760040048975497,-1.1585403376957402,-1.1934110681759194,-0.2174384901300072,-0.2087098258780315,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=0.0_R4=0.0_cx=-1.8_cy=0.1_cz=17.8.log
7.3,1.4,18.1,-0.9,5.9,25.5,2.2,2.1,-4.915822350769304,,,-0.4559362158179283,-1.4387800286058336,-0.0844691211823374,-0.3177898891735822,-0.0352409617044031,-0.3600464125629514,-0.081469623139128,-0.1722577700857073,-1.9844062483171,-1.3315573947038502,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_cx=1.4_cy=-0.9_cz=18.1.log
7.3,0.1,18.3,1.4,5.9,25.5,2.2,2.1,-5.600401247735135,,,-0.8140498977154493,-0.6099585453048348,-0.0255647574085742,-1.8753010847140104,-0.0237324282061308,-1.9567016819491985,-0.0581890022149309,-0.5109500173712149,-2.121197153348476,-0.2574108771514147,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_cx=0.1_cy=1.4_cz=18.3.log
7.3,-2.0,17.8,0.7,5.9,25.5,2.2,2.1,-4.268991318298504,,,-1.1623053974471986,-1.932454695692286,-0.0168360932730138,-0.8827308672480285,-0.0608998455572873,-0.8431726368144155,-0.1223205244168639,-1.0476467703701928,-0.4767318972153589,-0.1730923582799732,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_cx=-2.0_cy=0.7_cz=17.8.log
7.3,0.1,18.4,-1.9,5.9,25.5,0.0,0.0,-3.130797992809676,,,-0.8326304689981043,-1.0342933575157076,-0.610573505051434,-0.0623995945788919,-0.5995293292216957,-0.0654430179856717,-0.55348892044276,-0.1717055613407865,-0.1814131409628316,-0.6217557333875448,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=0.0_R4=0.0_cx=0.1_cy=-1.9_cz=18.4.log
7.3,-1.8,17.9,0.1,5.9,25.5,0.0,0.0,-4.519097979180515,,,-1.438899255124852,-1.4912775151897222,-0.1385604832321405,-0.2507467209361493,-0.2261859795544296,-0.1618662045802921,-1.1029994274722412,-1.1542544442927465,-0.2081889926921576,-0.1998870354145765,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=0.0_R4=0.0_cx=-1.8_cy=0.1_cz=17.9.log
7.3,1.4,18.1,-0.8,5.9,25.5,2.2,2.1,-4.903498054365628,,,-0.5709336982108653,-1.34826171095483,-0.0818022035527974,-0.3480295962654054,-0.0337788632605224,-0.3829630778636783,-0.0804907076526433,-0.1770331212319433,-1.9645832075038925,-1.2985064429230988,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_cx=1.4_cy=-0.8_cz=18.1.log
7.3,0.1,18.3,1.5,5.9,25.5,2.2,2.1,-5.5383373715449125,,,-0.894270776072517,-0.6672439330723137,-0.0247113439254462,-1.715562139172107,-0.0229292155709117,-1.8850149395875635,-0.0564821751322597,-0.5204254185082391,-2.110680085956119,-0.2458835182478651,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_cx=0.1_cy=1.5_cz=18.3.log
7.3,-2.0,17.9,0.7,5.9,25.5,2.2,2.1,-4.402239929302596,,,-1.392927872715518,-1.869785272050649,-0.0153237942140549,-0.8519703270867467,-0.0577936710324138,-0.8934236373752356,-0.1116277539404109,-1.1215674482518807,-0.4621611151378602,-0.1662713247351348,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_cx=-2.0_cy=0.7_cz=17.9.log
7.3,-0.1,18.2,-1.8,5.9,25.5,0.0,0.0,-3.073920485796407,,,-0.7405057256110013,-0.3310178001411259,-0.6854166227858514,-0.0762989409267902,-0.6971573347691447,-0.0729417623952031,-0.7199233976425603,-0.2139620846137404,-0.201204806449823,-0.6371611037757248,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=0.0_R4=0.0_cx=-0.1_cy=-1.8_cz=18.2.log
7.3,-2.0,18.0,-0.1,5.9,25.5,0.0,0.0,-4.508631111704744,,,-1.7771522453986108,-1.767212487291545,-0.1361069190315902,-0.2080446656327694,-0.2295808084309101,-0.1169992394279688,-1.0323982774280012,-1.0041791525436563,-0.1739206714555621,-0.1805848276708275,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=0.0_R4=0.0_cx=-2.0_cy=-0.1_cz=18.0.log
7.3,1.5,18.1,-1.0,5.9,25.5,2.2,2.1,-4.97435334615875,,,-0.5198606594931334,-1.6096259010955691,-0.0878513997886329,-0.2797878836281597,-0.0351154594682157,-0.3325928503181785,-0.0801393019501119,-0.1609312145737931,-1.9110189540078864,-1.389846798731014,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_cx=1.5_cy=-1.0_cz=18.1.log
7.3,0.2,18.3,1.3,5.9,25.5,2.2,2.1,-5.556692038895562,,,-0.7981236937921494,-0.4439256743062287,-0.0273908115923404,-1.88650841335766,-0.0236006509512662,-1.9436369240283968,-0.059268319630064,-0.4730923392344266,-2.1834084945730865,-0.2793298014439642,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_cx=0.2_cy=1.3_cz=18.3.log
7.3,-2.0,18.0,0.7,5.9,25.5,2.2,2.1,-4.40137710259296,,,-1.5015184781514108,-1.7816138416528702,-0.0139307219069451,-0.8216615940909833,-0.054825548781082,-0.9243222300428896,-0.1019138989504426,-1.1430157400900498,-0.4478476118529215,-0.1596636443864554,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_cx=-2.0_cy=0.7_cz=18.0.log
7.3,-0.1,18.3,-1.8,5.9,25.5,0.0,0.0,-3.170337397721596,,,-0.9629266452975572,-0.6810930790379643,-0.6255960946436971,-0.0724523046519607,-0.6357554811984301,-0.0691892525646835,-0.6650413733441383,-0.201650338480249,-0.1900163030950352,-0.590122954105027,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=0.0_R4=0.0_cx=-0.1_cy=-1.8_cz=18.3.log
7.3,-2.0,18.0,0.0,5.9,25.5,0.0,0.0,-4.511188215576112,,,-1.7730671556200832,-1.7730671556200832,-0.1261295101139694,-0.2184801567345857,-0.21849270677194,-0.1261295101139694,-1.0194778465665877,-1.0194841215852648,-0.1772715749684721,-0.1772715749684721,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=0.0_R4=0.0_cx=-2.0_cy=0.0_cz=18.0.log
7.3,1.5,18.1,-0.9,5.9,25.5,2.2,2.1,-4.989764992147684,,,-0.6758408201858401,-1.5555282640270889,-0.0851154564879834,-0.3064570587594062,-0.0336282609496265,-0.3530810517258942,-0.0792419627541676,-0.1653614352690056,-1.8799572091083967,-1.3603789289481938,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_cx=1.5_cy=-0.9_cz=18.1.log
7.3,0.2,18.3,1.4,5.9,25.5,2.2,2.1,-5.601201323210262,,,-0.917350593721494,-0.5149786316324025,-0.0264746469911187,-1.8083834184799343,-0.0227974383160471,-1.973663277225569,-0.0575865927385166,-0.4822916358243674,-2.16275714058429,-0.2667419508798048,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_cx=0.2_cy=1.4_cz=18.3.log
7.3,-1.9,17.8,0.7,5.9,25.5,2.2,2.1,-4.289987802272663,,,-0.8617783081717789,-1.8504579639993608,-0.0178840348962694,-0.9256086256355048,-0.0607304177246987,-0.8541164111811668,-0.1220381446182727,-1.189300877507776,-0.5120230595348403,-0.1813378398073837,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_cx=-1.9_cy=0.7_cz=17.8.log
7.3,-0.1,18.4,-1.8,5.9,25.5,0.0,0.0,-3.135598443914205,,,-1.0628576127346605,-0.8695594323799014,-0.5684926845133305,-0.0687625459395349,-0.5781249629799277,-0.0655936205293983,-0.6134851514361799,-0.1899598269956186,-0.1793988340068608,-0.5460592019371688,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=0.0_R4=0.0_cx=-0.1_cy=-1.8_cz=18.4.log
7.3,-2.0,18.0,0.1,5.9,25.5,0.0,0.0,-4.508571498095989,,,-1.767212487291545,-1.7771522453986108,-0.1169992394279688,-0.2295117822941392,-0.2079944645520299,-0.1361069190315902,-1.0041791525436563,-1.0323982774280012,-0.1805848276708275,-0.1739206714555621,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=0.0_R4=0.0_cx=-2.0_cy=0.1_cz=18.0.log
7.3,1.5,18.1,-0.8,5.9,25.5,2.2,2.1,-4.938964920002036,,,-0.8009600390214473,-1.492890215711668,-0.0824610891286283,-0.335736675420776,-0.0322038133163005,-0.3750941024627536,-0.0783132481155917,-0.1698167561553418,-1.8036394426599145,-1.3275225055404007,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_cx=1.5_cy=-0.8_cz=18.1.log
7.3,0.2,18.3,1.5,5.9,25.5,2.2,2.1,-5.501894728164189,,,-1.003507716814056,-0.5553777255117893,-0.0255710326600819,-1.5996610422153026,-0.0220130507368594,-1.9386105686426165,-0.0559236910194158,-0.4910893260966986,-2.1279930868186057,-0.2545180559391156,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_cx=0.2_cy=1.5_cz=18.3.log
7.3,-1.9,17.9,0.7,5.9,25.5,2.2,2.1,-4.452374840853736,,,-1.2042795412708074,-1.8335026437416675,-0.0163089849520474,-0.8927459267433733,-0.0575803176034241,-0.9110503934789448,-0.1114457760704681,-1.2129580047912896,-0.4961909825215116,-0.1740461735753342,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_cx=-1.9_cy=0.7_cz=17.9.log
7.3,0.0,18.2,-1.8,5.9,25.5,0.0,0.0,-3.0797186782583594,,,-0.5420494130812585,-0.5420494130812585,-0.6926518131513149,-0.0746736899018287,-0.6926518131513149,-0.0746736899018287,-0.6776229484239593,-0.2075489326380193,-0.2075489326380193,-0.6776229484239593,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=0.0_R4=0.0_cx=0.0_cy=-1.8_cz=18.2.log
7.3,1.6,18.1,-1.0,5.9,25.5,2.2,2.1,-4.975592678412795,,,-0.709876962704584,-1.6658131463918835,-0.0883659580722451,-0.2691578641533851,-0.0335780601017177,-0.3261859728954732,-0.0779053666628897,-0.1545682630967348,-1.7943836702033875,-1.4022463962901384,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_cx=1.6_cy=-1.0_cz=18.1.log
7.3,-1.9,18.0,-0.1,5.9,25.5,0.0,0.0,-4.536467455676757,,,-1.7097513964399695,-1.6920744399540126,-0.1423569186590612,-0.2115336211863905,-0.2337788506411016,-0.1224209258798509,-1.0777044992428273,-1.0307604761328548,-0.1824234320083633,-0.1896209719125181,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=0.0_R4=0.0_cx=-1.9_cy=-0.1_cz=18.0.log
7.3,0.3,18.3,1.3,5.9,25.5,2.2,2.1,-5.535337873618119,,,-0.896429410437122,-0.3786269836127758,-0.0282944259233772,-1.837286528898403,-0.0226280104834586,-1.930327436886728,-0.0585843336302787,-0.4468875216552987,-2.193461204995401,-0.2896084152162075,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_cx=0.3_cy=1.3_cz=18.3.log
7.3,-1.9,18.0,0.7,5.9,25.5,2.2,2.1,-4.471984528354369,,,-1.3945091979112476,-1.7769200671464205,-0.0148468867409974,-0.8604103366378695,-0.0545870948117226,-0.9474271482322364,-0.1018699734704569,-1.198086017742753,-0.4806977603584528,-0.1669804110424593,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_cx=-1.9_cy=0.7_cz=18.0.log
7.3,0.0,18.3,-1.8,5.9,25.5,0.0,0.0,-3.174657803843729,,,-0.8269640535581857,-0.8269640535581857,-0.6317519675940275,-0.0708647042047232,-0.6317456925753504,-0.0708647042047232,-0.6267381627112627,-0.1958019452868029,-0.1958019452868029,-0.6267381627112627,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=0.0_R4=0.0_cx=0.0_cy=-1.8_cz=18.3.log
7.3,1.6,18.1,-0.9,5.9,25.5,2.2,2.1,-4.944825863582082,,,-0.8684612899087369,-1.6350588814821094,-0.0856613900978118,-0.2949171499349177,-0.0321159618906676,-0.3458646868821233,-0.077045677928254,-0.158722379244864,-1.7039281039033085,-1.374090022407472,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_cx=1.6_cy=-0.9_cz=18.1.log
7.3,-1.9,18.0,0.0,5.9,25.5,0.0,0.0,-4.538017405197024,,,-1.7010729333851486,-1.7010729333851486,-0.1318900517653674,-0.222314242972061,-0.2223832688760012,-0.1318900517653674,-1.0553212175145743,-1.0553212175145743,-0.186031614546664,-0.186031614546664,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=0.0_R4=0.0_cx=-1.9_cy=0.0_cz=18.0.log
7.3,0.3,18.3,1.4,5.9,25.5,2.2,2.1,-5.527638325933367,,,-1.0175011900719255,-0.4282944002188742,-0.0273406105116009,-1.7239456728566438,-0.0218561731744557,-1.977064381586388,-0.0569402573164552,-0.4552522298181429,-2.141208447399549,-0.2762361771892756,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_cx=0.3_cy=1.4_cz=18.3.log
7.3,-1.8,17.8,0.5,5.9,25.5,2.2,2.1,-4.271165639976971,,,-0.8457579780369997,-1.5472890576347709,-0.0208647074177861,-0.8565385998226702,-0.0649159094318747,-0.9976530484855176,-0.1315951220458373,-1.240618645446375,-0.5331826966721565,-0.1992595253977924,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_cx=-1.8_cy=0.5_cz=17.8.log
7.3,0.3,18.3,1.5,5.9,25.5,2.2,2.1,-5.372172723524272,,,-1.1059612745884806,-0.4486445495858788,-0.0264244461432099,-1.4655119543895123,-0.0211031613871455,-1.972985566360876,-0.0553212815430015,-0.4633533840533346,-2.069879385526292,-0.2633031961740926,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_cx=0.3_cy=1.5_cz=18.3.log
7.3,1.6,18.1,-0.8,5.9,25.5,2.2,2.1,-4.83047471602913,,,-0.998412335757166,-1.5964105403982105,-0.0829944724682718,-0.3231676500290632,-0.0307228895835578,-0.3670054983813315,-0.0761546137509867,-0.1628827707609161,-1.5502509047510102,-1.3418297334574163,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_cx=1.6_cy=-0.8_cz=18.1.log
7.3,-1.8,17.9,0.5,5.9,25.5,2.2,2.1,-4.422762643895112,,,-1.2185365685727447,-1.6502822740003469,-0.0190512035042047,-0.8252948769368231,-0.0614144036080688,-0.9911771453917028,-0.1200928639154881,-1.212568948394619,-0.5161520754918456,-0.1910705200862139,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_cx=-1.8_cy=0.5_cz=17.9.log
7.3,-1.9,18.0,0.1,5.9,25.5,0.0,0.0,-4.536414117086679,,,-1.6920681647025049,-1.7097513964399695,-0.1224209258798509,-0.233703549252823,-0.2115085206460207,-0.1423569186590612,-1.0307604761328548,-1.0777044992428273,-0.1896209719125181,-0.1824234320083633,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=0.0_R4=0.0_cx=-1.9_cy=0.1_cz=18.0.log
7.3,0.0,18.4,-1.8,5.9,25.5,0.0,0.0,-3.138657555799,,,-0.9700677087530494,-0.9700614337343724,-0.5741779252421111,-0.0672063212841749,-0.5741779252421111,-0.0672063212841749,-0.5789595515234396,-0.1846448174910619,-0.1846448174910619,-0.5789595515234396,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=0.0_R4=0.0_cx=0.0_cy=-1.8_cz=18.4.log
7.3,0.8,18.5,-0.1,5.9,25.5,2.4,0.0,-5.457316417363472,,,-0.5635228052269667,-0.5748807361815125,-0.1911395457573235,-0.1282630439382046,-0.1456827216316014,-0.1714482819661498,-0.0584023556439206,-0.0564005988417193,-2.191315120551735,-2.263729774975218,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.4_R4=0.0_cx=0.8_cy=-0.1_cz=18.5.log
7.3,-1.8,18.0,0.5,5.9,25.5,2.2,2.1,-4.432297658291645,,,-1.4298505610786378,-1.680057623423636,-0.0173569268081337,-0.7945594370830804,-0.0580886006355285,-0.9724459717981516,-0.1096824728883802,-1.163811421371065,-0.4994979602051899,-0.1831262434134259,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_cx=-1.8_cy=0.5_cz=18.0.log
7.3,-1.8,18.0,-0.1,5.9,25.5,0.0,0.0,-4.468743438948877,,,-1.585774245671928,-1.559079970465973,-0.1488830226007849,-0.214834323618561,-0.2378388401120901,-0.128049690509215,-1.1012988752918318,-1.0396397428121418,-0.1913466244004666,-0.1992281499551609,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=0.0_R4=0.0_cx=-1.8_cy=-0.1_cz=18.0.log
7.3,0.1,18.2,-1.8,5.9,25.5,0.0,0.0,-3.073920485796407,,,-0.3310178001411259,-0.7405057256110013,-0.6971573347691447,-0.0729417623952031,-0.6854166227858514,-0.0762989409267902,-0.6371611037757248,-0.201204806449823,-0.2139620846137404,-0.7199233976425603,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=0.0_R4=0.0_cx=0.1_cy=-1.8_cz=18.2.log
7.3,0.8,18.6,-0.1,5.9,25.5,2.4,0.0,-5.521366363507696,,,-0.7617469390388578,-0.7716866976115853,-0.1787775990087539,-0.1184801631607115,-0.1341741881333291,-0.1606990357395261,-0.0549698760733008,-0.0531187213491648,-2.131337715080008,-2.21915773965884,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.4_R4=0.0_cx=0.8_cy=-0.1_cz=18.6.log
7.3,-1.6,18.2,-1.0,5.9,25.5,-0.1,2.1,-5.05176297982689,,,-1.5988515543285755,-0.9782378892414272,-0.0301518554333597,-0.3140311045572161,-0.0824046132620424,-0.2529367306269705,-1.3241214012959972,-1.8778111247811464,-0.1477472294354811,-0.073776350589469,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=-1.6_cy=-1.0_cz=18.2.log
7.3,-1.8,18.0,0.0,5.9,25.5,0.0,0.0,-4.468859528540634,,,-1.571536044124514,-1.571536044124514,-0.1378827723674476,-0.225953800836578,-0.2260353770107031,-0.1378827723674476,-1.0714168491540477,-1.0714168491540477,-0.1953062124084681,-0.1953062124084681,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=0.0_R4=0.0_cx=-1.8_cy=0.0_cz=18.0.log
7.3,-1.8,17.8,0.6,5.9,25.5,2.2,2.1,-4.257658487767912,,,-0.682787355966866,-1.623776251450181,-0.0199108922388404,-0.911671628477052,-0.0626694238744676,-0.9604228804819286,-0.1265750422608107,-1.2639431920833886,-0.5418988106539473,-0.194622226525098,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_cx=-1.8_cy=0.6_cz=17.8.log
7.3,0.1,18.3,-1.8,5.9,25.5,0.0,0.0,-3.170337397721596,,,-0.6810930790379643,-0.9629266452975572,-0.6357554811984301,-0.0691892525646835,-0.6255960946436971,-0.0724523046519607,-0.590122954105027,-0.1900163030950352,-0.201650338480249,-0.6650413733441383,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=0.0_R4=0.0_cx=0.1_cy=-1.8_cz=18.3.log
7.3,0.8,18.7,-0.1,5.9,25.5,2.4,0.0,-5.477396738133393,,,-0.867294121067971,-0.876173387747258,-0.1671184631995856,-0.1094502944033593,-0.1234814177732914,-0.1505835745483636,-0.0517507498152554,-0.0500313724623993,-2.0646271269069985,-2.163936859578825,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.4_R4=0.0_cx=0.8_cy=-0.1_cz=18.7.log
7.3,-1.6,18.3,-1.0,5.9,25.5,-0.1,2.1,-4.994408565456979,,,-1.5084399136248976,-1.1104291456285864,-0.0270770564675331,-0.3022778420709073,-0.0768323244992643,-0.2377070630900561,-1.2355985654285178,-1.916415539802984,-0.1411583743756637,-0.0698544131591916,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=-1.6_cy=-1.0_cz=18.3.log
7.3,-1.8,18.0,0.1,5.9,25.5,0.0,0.0,-4.468727751285769,,,-1.559079970465973,-1.585774245671928,-0.128049690509215,-0.237776089226827,-0.2148656991776079,-0.1488830226007849,-1.0396397428121418,-1.1012988752918318,-0.1992281499551609,-0.1913466244004666,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=0.0_R4=0.0_cx=-1.8_cy=0.1_cz=18.0.log
7.3,-1.8,17.9,0.6,5.9,25.5,2.2,2.1,-4.438786111422814,,,-1.1017506825737655,-1.6985754435881972,-0.0181852399837225,-0.8786457770038396,-0.0593310703989118,-0.9837223265785724,-0.1155873419484123,-1.2417920890729874,-0.524667386082001,-0.186634024255909,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_cx=-1.8_cy=0.6_cz=17.9.log
7.3,0.1,18.4,-1.8,5.9,25.5,0.0,0.0,-3.135598443914205,,,-0.8695594323799014,-1.0628576127346605,-0.5781249629799277,-0.0655936205293983,-0.5684926845133305,-0.0687625459395349,-0.5460592019371688,-0.1793988340068608,-0.1899598269956186,-0.6134851514361799,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=0.0_R4=0.0_cx=0.1_cy=-1.8_cz=18.4.log
7.3,0.8,18.5,0.0,5.9,25.5,2.4,0.0,-5.459280523704365,,,-0.5606488094199449,-0.5606488094199449,-0.1810303598176688,-0.1366905032191425,-0.1366905032191425,-0.1810303598176688,-0.0574046147521585,-0.0574046147521585,-2.233050810871646,-2.233050810871646,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.4_R4=0.0_cx=0.8_cy=0.0_cz=18.5.log
7.3,-1.6,18.4,-1.0,5.9,25.5,-0.1,2.1,-4.845657320460305,,,-1.4040222493931651,-1.1506274361163378,-0.0243411129340529,-0.2908320599235594,-0.071611441206187,-0.2235504374839365,-1.1433106699259952,-1.9189130298327648,-0.1348079732852056,-0.0661332788877189,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=-0.1_R4=2.1_cx=-1.6_cy=-1.0_cz=18.4.log
