a,b,theta,R3,R4,cx,cz,cy,E,E_i01,E_i02,E_ip1,E_ip2,E_ip3,E_ip4,E_it1,E_it2,E_it3,E_it4,machine_type,status,file_name
7.3,5.9,25.5,2.2,2.1,1.4,18.3,-0.9,-4.983675007,-1.055038838,-1.458684646,-0.073261793,-0.280396568,-0.028601906,-0.332548924,-0.072784885,-0.156739448,-1.998205193,-1.141679144,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_cx=1.4_cy=-0.9_cz=18.3.log
7.3,5.9,25.5,2.2,2.1,1.6,18.2,-0.8,-4.982303898,-1.195538327,-1.567300352,-0.07751631,-0.303288133,-0.027685741,-0.353181453,-0.072132275,-0.155641305,-1.73099261,-1.26128255,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_cx=1.6_cy=-0.8_cz=18.2.log
7.3,5.9,25.5,2.2,2.1,1.5,18.3,-1,-4.981268506,-1.04732674,-1.506595034,-0.076211089,-0.247282866,-0.028363452,-0.307887782,-0.071718118,-0.146730663,-1.950018701,-1.205967543,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_cx=1.5_cy=-1.0_cz=18.3.log
7.3,5.9,25.5,2.2,2.1,1.6,18.1,-1,-4.975592678,-0.709876963,-1.665813146,-0.088365958,-0.269157864,-0.03357806,-0.326185973,-0.077905367,-0.154568263,-1.79438367,-1.402246396,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_cx=1.6_cy=-1.0_cz=18.1.log
7.3,5.9,25.5,2.2,2.1,1.5,18.1,-1,-4.974353346,-0.519860659,-1.609625901,-0.0878514,-0.279787884,-0.035115459,-0.33259285,-0.080139302,-0.160931215,-1.911018954,-1.389846799,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_cx=1.5_cy=-1.0_cz=18.1.log
7.3,5.9,25.5,2.2,2.1,1.4,18.2,-1,-4.961856485,-0.730879722,-1.525068928,-0.081111943,-0.272960575,-0.033069777,-0.325778092,-0.077886541,-0.159870723,-1.973299321,-1.266365381,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_cx=1.4_cy=-1.0_cz=18.2.log
7.3,5.9,25.5,2.2,2.1,1.6,18.1,-0.9,-4.944825864,-0.86846129,-1.635058881,-0.08566139,-0.29491715,-0.032115962,-0.345864687,-0.077045678,-0.158722379,-1.703928104,-1.374090022,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_cx=1.6_cy=-0.9_cz=18.1.log
7.3,5.9,25.5,2.2,2.1,1.5,18.1,-0.8,-4.93896492,-0.800960039,-1.492890216,-0.082461089,-0.335736675,-0.032203813,-0.375094102,-0.078313248,-0.169816756,-1.803639443,-1.327522506,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_cx=1.5_cy=-0.8_cz=18.1.log
7.3,5.9,25.5,2.2,2.1,1.5,18.4,-0.8,-4.929593058,-1.242965533,-1.41064248,-0.066949042,-0.277183717,-0.023701053,-0.333050933,-0.066340357,-0.147577802,-1.983295556,-1.055132965,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_cx=1.5_cy=-0.8_cz=18.4.log
7.3,5.9,25.5,2.2,2.1,1.4,18.1,-0.9,-4.915822351,-0.455936216,-1.438780029,-0.084469121,-0.317789889,-0.035240962,-0.360046413,-0.081469623,-0.17225777,-1.984406248,-1.331557395,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_cx=1.4_cy=-0.9_cz=18.1.log
7.3,5.9,25.5,2.2,2.1,1.4,18.3,-1,-4.910645394,-0.970983873,-1.48562365,-0.075470628,-0.256751992,-0.029737699,-0.313152591,-0.073600648,-0.15249748,-1.948161271,-1.170525778,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_cx=1.4_cy=-1.0_cz=18.3.log
7.3,5.9,25.5,2.2,2.1,1.4,18.1,-0.8,-4.903498054,-0.570933698,-1.348261711,-0.081802204,-0.348029596,-0.033778863,-0.382963078,-0.080490708,-0.177033121,-1.964583208,-1.298506443,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_cx=1.4_cy=-0.8_cz=18.1.log
7.3,5.9,25.5,2.2,2.1,1.4,18.4,-0.8,-4.902804656,-1.195412825,-1.387914068,-0.066227406,-0.287700785,-0.024930972,-0.339294657,-0.067990708,-0.15344502,-2.008728536,-1.021900035,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_cx=1.4_cy=-0.8_cz=18.4.log
7.3,5.9,25.5,2.2,2.1,1.5,18.4,-0.9,-4.895566328,-1.189464031,-1.415668835,-0.068931973,-0.253470114,-0.024592117,-0.313880502,-0.067099644,-0.143787641,-1.967708207,-1.083967049,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_cx=1.5_cy=-0.9_cz=18.4.log
7.3,5.9,25.5,2.2,2.1,1.6,18.4,-0.9,-4.888418989,-1.219716287,-1.411583745,-0.069572034,-0.243618207,-0.023431223,-0.308163886,-0.065430468,-0.138353405,-1.931921312,-1.114671114,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_cx=1.6_cy=-0.9_cz=18.4.log
7.3,5.9,25.5,2.2,2.1,1.6,18.4,-0.8,-4.88357775,-1.274912067,-1.415148002,-0.067570277,-0.266497222,-0.022540159,-0.326587579,-0.064708831,-0.141905111,-1.90545294,-1.084883214,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_cx=1.6_cy=-0.8_cz=18.4.log
7.3,5.9,25.5,2.2,2.1,1.4,18.1,-1,-4.875464046,-0.30811996,-1.520030023,-0.087230165,-0.29022965,-0.036746986,-0.338767549,-0.082404613,-0.16752007,-1.973104793,-1.361872403,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_cx=1.4_cy=-1.0_cz=18.1.log
7.3,5.9,25.5,2.2,2.1,1.4,18.4,-0.9,-4.846394645,-1.146874927,-1.404078725,-0.068210337,-0.263177694,-0.025834587,-0.319364939,-0.068787646,-0.149410131,-1.964633408,-1.049792855,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_cx=1.4_cy=-0.9_cz=18.4.log
7.3,5.9,25.5,2.2,2.1,1.6,18.4,-1,-4.845666733,-1.150627436,-1.404022249,-0.071611441,-0.223550437,-0.024341113,-0.290850885,-0.066133279,-0.134807973,-1.91891303,-1.14331067,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_cx=1.6_cy=-1.0_cz=18.4.log
7.3,5.9,25.5,2.2,2.1,1.6,18.1,-0.8,-4.830474716,-0.998412336,-1.59641054,-0.082994472,-0.32316765,-0.03072289,-0.367005498,-0.076154614,-0.162882771,-1.550250905,-1.341829733,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_cx=1.6_cy=-0.8_cz=18.1.log
7.3,5.9,25.5,2.2,2.1,1.5,18.4,-1,-4.825454636,-1.120538332,-1.415750411,-0.070971381,-0.232630507,-0.025514557,-0.296021567,-0.067827556,-0.140010031,-1.925081453,-1.111822218,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_cx=1.5_cy=-1.0_cz=18.4.log
7.3,5.9,25.5,2.2,2.1,1.4,18.4,-1,-4.76214829,-1.081576236,-1.414332239,-0.070224644,-0.241647826,-0.026782127,-0.300891045,-0.069553208,-0.145387792,-1.902691896,-1.076788335,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_cx=1.4_cy=-1.0_cz=18.4.log
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
7.3,5.9,25.5,2.4,0,0.8,18.5,-0.1,-5.457316417,-0.563522805,-0.574880736,-0.191139546,-0.128263044,-0.145682722,-0.171448282,-0.058402356,-0.056400599,-2.191315121,-2.263729775,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.4_R4=0.0_cx=0.8_cy=-0.1_cz=18.5.log
7.3,5.9,25.5,2.4,0,0.8,18.6,-0.1,-5.521366364,-0.761746939,-0.771686698,-0.178777599,-0.118480163,-0.134174188,-0.160699036,-0.054969876,-0.053118721,-2.131337715,-2.21915774,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.4_R4=0.0_cx=0.8_cy=-0.1_cz=18.6.log
7.3,5.9,25.5,2.4,0,0.8,18.7,-0.1,-5.477396738,-0.867294121,-0.876173388,-0.167118463,-0.109450294,-0.123481418,-0.150583575,-0.05175075,-0.050031372,-2.064627127,-2.16393686,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.4_R4=0.0_cx=0.8_cy=-0.1_cz=18.7.log
7.3,5.9,25.5,2.4,0,0.8,18.5,0,-5.459280524,-0.560648809,-0.560648809,-0.18103036,-0.136690503,-0.136690503,-0.18103036,-0.057404615,-0.057404615,-2.233050811,-2.233050811,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.4_R4=0.0_cx=0.8_cy=0.0_cz=18.5.log
7.3,5.9,25.5,2.4,0,0.8,18.6,0,-5.523819928,-0.761000202,-0.761000202,-0.169490451,-0.126047934,-0.126047934,-0.169490451,-0.054047436,-0.054047436,-2.179593234,-2.179593234,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.4_R4=0.0_cx=0.8_cy=0.0_cz=18.6.log
7.3,5.9,25.5,2.4,0,0.8,18.7,0,-5.480051105,-0.868091059,-0.868091059,-0.158603152,-0.116170926,-0.116170926,-0.158603152,-0.050903611,-0.050903611,-2.117689373,-2.117689373,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.4_R4=0.0_cx=0.8_cy=0.0_cz=18.7.log
7.3,5.9,25.5,2.4,0,0.8,18.5,0.1,-5.457316417,-0.574880736,-0.563522805,-0.171448282,-0.145682722,-0.128263044,-0.191139546,-0.056400599,-0.058402356,-2.263729775,-2.191315121,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.4_R4=0.0_cx=0.8_cy=0.1_cz=18.5.log
7.3,5.9,25.5,2.4,0,0.8,18.6,0.1,-5.521372639,-0.771686698,-0.761746939,-0.160699036,-0.134174188,-0.118480163,-0.178777599,-0.053118721,-0.054969876,-2.21915774,-2.13134399,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.4_R4=0.0_cx=0.8_cy=0.1_cz=18.6.log
7.3,5.9,25.5,2.4,0,0.8,18.7,0.1,-5.477396738,-0.876173388,-0.867294121,-0.150583575,-0.123481418,-0.109450294,-0.167118463,-0.050031372,-0.05175075,-2.16393686,-2.064627127,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.4_R4=0.0_cx=0.8_cy=0.1_cz=18.7.log
7.3,5.9,25.5,2.4,0,0.9,18.5,-0.1,-5.60447065,-0.708063459,-0.719427665,-0.191371725,-0.123920675,-0.140832069,-0.171837338,-0.057417165,-0.055478159,-2.221906233,-2.241942628,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.4_R4=0.0_cx=0.9_cy=-0.1_cz=18.5.log
7.3,5.9,25.5,2.4,0,0.9,18.6,-0.1,-5.661404632,-0.859757726,-0.869710035,-0.17917293,-0.114395073,-0.129631016,-0.161232419,-0.054097637,-0.052309233,-2.176160754,-2.221887408,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.4_R4=0.0_cx=0.9_cy=-0.1_cz=18.6.log
7.3,5.9,25.5,2.4,0,0.9,18.7,-0.1,-5.61529206,-0.931977852,-0.940882219,-0.167658122,-0.105603658,-0.1192269,-0.151267561,-0.050972637,-0.049309736,-2.120375115,-2.186326416,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.4_R4=0.0_cx=0.9_cy=-0.1_cz=18.7.log
7.3,5.9,25.5,2.4,0,0.9,18.5,0,-5.613842513,-0.70657626,-0.70657626,-0.181344115,-0.13209713,-0.13209713,-0.181344115,-0.056457075,-0.056457075,-2.240455429,-2.240455429,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.4_R4=0.0_cx=0.9_cy=0.0_cz=18.5.log
7.3,5.9,25.5,2.4,0,0.9,18.6,0,-5.669885431,-0.859964804,-0.859964804,-0.169935983,-0.12174949,-0.12174949,-0.169935983,-0.053212848,-0.053212848,-2.205904728,-2.205904728,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.4_R4=0.0_cx=0.9_cy=0.0_cz=18.6.log
7.3,5.9,25.5,2.4,0,0.9,18.7,0,-5.622778254,-0.933477601,-0.933477601,-0.159193012,-0.112136037,-0.112136037,-0.159193012,-0.050150599,-0.050150599,-2.158835203,-2.158835203,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.4_R4=0.0_cx=0.9_cy=0.0_cz=18.7.log
7.3,5.9,25.5,2.4,0,0.9,18.5,0.1,-5.60447065,-0.719427665,-0.708063459,-0.171837338,-0.140832069,-0.123920675,-0.191371725,-0.055478159,-0.057417165,-2.241942628,-2.221906233,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.4_R4=0.0_cx=0.9_cy=0.1_cz=18.5.log
7.3,5.9,25.5,2.4,0,0.9,18.6,0.1,-5.661401495,-0.869710035,-0.859757726,-0.161232419,-0.129631016,-0.114395073,-0.179166655,-0.052309233,-0.054097637,-2.221887408,-2.176160754,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.4_R4=0.0_cx=0.9_cy=0.1_cz=18.6.log
7.3,5.9,25.5,2.4,0,0.9,18.7,0.1,-5.61529206,-0.940882219,-0.931977852,-0.151267561,-0.1192269,-0.105603658,-0.167658122,-0.049309736,-0.050972637,-2.186326416,-2.120375115,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.4_R4=0.0_cx=0.9_cy=0.1_cz=18.7.log
7.3,5.9,25.5,2.4,0,1,18.5,-0.1,-5.612719269,-0.843913099,-0.855026301,-0.191265048,-0.119515555,-0.135893566,-0.171956565,-0.056406874,-0.054555719,-2.201781988,-2.141189622,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.4_R4=0.0_cx=1.0_cy=-0.1_cz=18.5.log
7.3,5.9,25.5,2.4,0,1,18.6,-0.1,-5.686834476,-0.95130516,-0.96105039,-0.179254507,-0.110253507,-0.125037643,-0.161539899,-0.053206573,-0.051474645,-2.179455182,-2.158477523,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.4_R4=0.0_cx=1.0_cy=-0.1_cz=18.6.log
7.3,5.9,25.5,2.4,0,1,18.7,-0.1,-5.657231691,-0.990813189,-0.999541854,-0.167902851,-0.101706821,-0.114934732,-0.151738193,-0.050181975,-0.048575549,-2.141867333,-2.153288015,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.4_R4=0.0_cx=1.0_cy=-0.1_cz=18.7.log
7.3,5.9,25.5,2.4,0,1,18.5,0,-5.631481818,-0.843605619,-0.843605619,-0.181331565,-0.127441006,-0.127441006,-0.181331565,-0.055496984,-0.055496984,-2.18405483,-2.18405483,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.4_R4=0.0_cx=1.0_cy=0.0_cz=18.5.log
7.3,5.9,25.5,2.4,0,1,18.6,0,-5.703043059,-0.952334277,-0.952334277,-0.170124236,-0.117394571,-0.117394571,-0.170124236,-0.052353159,-0.052353159,-2.179241828,-2.179241828,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.4_R4=0.0_cx=1.0_cy=0.0_cz=18.6.log
7.3,5.9,25.5,2.4,0,1,18.7,0,-5.671209477,-0.992934174,-0.992934174,-0.159544417,-0.108050947,-0.108050947,-0.159544417,-0.049385037,-0.049385037,-2.155954932,-2.155954932,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.4_R4=0.0_cx=1.0_cy=0.0_cz=18.7.log
7.3,5.9,25.5,2.4,0,1,18.5,0.1,0,0,0,0,0,0,0,0,0,0,0,1,InProgress,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.4_R4=0.0_cx=1.0_cy=0.1_cz=18.5.log
