cx,cy,cz,A1,A2,a,b,theta,R3,R4,E,E_i01,E_i02,E_ip1,E_ip2,E_ip3,E_ip4,E_it1,E_it2,E_it3,E_it4,machine_type,status,file_name
0.3,1.4,13.6,-0.25,0,7.4,5.8,25.5,2.1,1.9,-5.484166943,-1.203620656,-0.960672629,-0.029922187,-1.545378917,-0.024538151,-1.752573934,-0.054213099,-0.356000856,-2.056828433,-0.258771319,2,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A1=-0.25_A2=0_cx=0.3_cy=1.4_cz=13.6.log
0.3,1.3,13.6,-0.25,0,7.4,5.8,25.5,2.1,1.9,-5.480300854,-1.157985619,-0.944208022,-0.030946283,-1.617910288,-0.02539533,-1.705318666,-0.055720378,-0.350335695,-2.062444647,-0.27091803,2,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A1=-0.25_A2=0_cx=0.3_cy=1.3_cz=13.6.log
0.4,1.2,13.5,-0.25,0,7.4,5.8,25.5,2.1,1.9,-5.475499775,-1.071522271,-0.695094082,-0.034928462,-1.662028006,-0.027020581,-1.692772231,-0.059936618,-0.3509243,-2.158618712,-0.314337329,2,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A1=-0.25_A2=0_cx=0.4_cy=1.2_cz=13.5.log
0.4,1.4,13.6,-0.25,0,7.4,5.8,25.5,2.1,1.9,-5.464915564,-1.234860614,-0.921238646,-0.03074548,-1.486646491,-0.023596886,-1.751248633,-0.053541036,-0.338055325,-2.081381644,-0.267769185,2,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A1=-0.25_A2=0_cx=0.4_cy=1.4_cz=13.6.log
0.2,1.4,13.6,-0.25,0,7.4,5.8,25.5,2.1,1.9,-5.453604069,-1.168500176,-1.002555157,-0.029067518,-1.600036293,-0.025468121,-1.742626645,-0.054844374,-0.37491087,-1.98980158,-0.24992029,2,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A1=-0.25_A2=0_cx=0.2_cy=1.4_cz=13.6.log
0.2,1.4,13.4,-0.25,0,7.4,5.8,25.5,2.1,1.9,-5.452501219,-0.999170368,-0.611394916,-0.032759787,-1.648281772,-0.0288755,-1.859179098,-0.061842993,-0.434850625,-2.082568265,-0.283408616,2,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A1=-0.25_A2=0_cx=0.2_cy=1.4_cz=13.4.log
0.3,1.3,13.4,-0.25,0,7.4,5.8,25.5,2.1,1.9,-5.449162867,-0.974881966,-0.464456546,-0.034884536,-1.713651371,-0.02889056,-1.853975785,-0.062784258,-0.404369327,-2.138383397,-0.308255502,2,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A1=-0.25_A2=0_cx=0.3_cy=1.3_cz=13.4.log
0.4,1.2,13.6,-0.25,0,7.4,5.8,25.5,2.1,1.9,-5.44381052,-1.132542598,-0.891498437,-0.032885289,-1.59164774,-0.025283633,-1.612560138,-0.056487195,-0.32737385,-2.12285629,-0.293884268,2,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A1=-0.25_A2=0_cx=0.4_cy=1.2_cz=13.6.log
0.3,1.2,13.5,-0.25,0,7.4,5.8,25.5,2.1,1.9,-5.440941544,-1.009519263,-0.717050657,-0.034021082,-1.690762944,-0.028069777,-1.713456216,-0.060780619,-0.369955423,-2.111198409,-0.302567124,2,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A1=-0.25_A2=0_cx=0.3_cy=1.2_cz=13.5.log
0.3,1.4,13.4,-0.25,0,7.4,5.8,25.5,2.1,1.9,-5.439259817,-1.092043103,-0.524395047,-0.033663401,-1.567385693,-0.027862699,-1.879128896,-0.061030368,-0.411246836,-2.110619845,-0.29412335,2,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A1=-0.25_A2=0_cx=0.3_cy=1.4_cz=13.4.log
0.2,1.3,13.6,-0.25,0,7.4,5.8,25.5,2.1,1.9,-5.426025631,-1.121549878,-0.975732869,-0.030065259,-1.651208479,-0.026356675,-1.711313897,-0.056397461,-0.368788254,-1.981334587,-0.2613918,2,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A1=-0.25_A2=0_cx=0.2_cy=1.3_cz=13.6.log
0.2,1.3,13.4,-0.25,0,7.4,5.8,25.5,2.1,1.9,-5.424278644,-0.88166912,-0.53244098,-0.033947036,-1.762595269,-0.029938502,-1.856349028,-0.063641437,-0.427280344,-2.088162517,-0.296724379,2,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A1=-0.25_A2=0_cx=0.2_cy=1.3_cz=13.4.log
0.4,1.3,13.4,-0.25,0,7.4,5.8,25.5,2.1,1.9,-5.415292073,-1.065145514,-0.408633257,-0.03579066,-1.655764201,-0.027835089,-1.842290294,-0.061881899,-0.382719604,-2.132656741,-0.320304322,2,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A1=-0.25_A2=0_cx=0.4_cy=1.3_cz=13.4.log
0.3,1.2,13.6,-0.25,0,7.4,5.8,25.5,2.1,1.9,-5.395853696,-1.092651788,-0.906495926,-0.03201054,-1.616562397,-0.026283884,-1.632857576,-0.057238952,-0.344418904,-2.057366209,-0.283398576,2,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A1=-0.25_A2=0_cx=0.3_cy=1.2_cz=13.6.log
0.2,1.2,13.5,-0.25,0,7.4,5.8,25.5,2.1,1.9,-5.371370452,-0.948875441,-0.748712929,-0.033082327,-1.712760934,-0.029107679,-1.727588996,-0.061596381,-0.38998617,-2.028422937,-0.29130081,2,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A1=-0.25_A2=0_cx=0.2_cy=1.2_cz=13.5.log
0.4,1.2,13.4,-0.25,0,7.4,5.8,25.5,2.1,1.9,-5.359003799,-0.92180215,-0.339760269,-0.037087096,-1.717671828,-0.028861695,-1.770542055,-0.063594373,-0.376111924,-2.175265925,-0.33616903,2,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A1=-0.25_A2=0_cx=0.4_cy=1.2_cz=13.4.log
0.4,1.4,13.4,-0.25,0,7.4,5.8,25.5,2.1,1.9,-5.350866877,-1.178142495,-0.446568747,-0.034550701,-1.478585498,-0.026839858,-1.885771717,-0.060186994,-0.389049298,-2.071295048,-0.30510603,2,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A1=-0.25_A2=0_cx=0.4_cy=1.4_cz=13.4.log
0.3,1.2,13.4,-0.25,0,7.4,5.8,25.5,2.1,1.9,-5.341554001,-0.825506975,-0.372279093,-0.036148341,-1.75386535,-0.029961093,-1.79120596,-0.064544424,-0.397221988,-2.152393813,-0.322910371,2,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A1=-0.25_A2=0_cx=0.3_cy=1.2_cz=13.4.log
0.2,1.2,13.6,-0.25,0,7.4,5.8,25.5,2.1,1.9,-5.319828977,-1.05390932,-0.927220071,-0.031104416,-1.635781773,-0.02728288,-1.646910035,-0.057963099,-0.362420911,-1.965161772,-0.273178948,2,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A1=-0.25_A2=0_cx=0.2_cy=1.2_cz=13.6.log
0.2,1.2,13.4,-0.25,0,7.4,5.8,25.5,2.1,1.9,-5.280777775,-0.730631228,-0.420165636,-0.035185741,-1.781376643,-0.031044175,-1.80502624,-0.065461843,-0.4194691,-2.083732296,-0.310399704,2,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A1=-0.25_A2=0_cx=0.2_cy=1.2_cz=13.4.log
