cx,cy,cz,A1,A2,a,b,theta,R3,R4,E,E_i01,E_i02,E_ip1,E_ip2,E_ip3,E_ip4,E_it1,E_it2,E_it3,E_it4,machine_type,status,file_name
0.4,1.3,13.4,-0.5,0,7.4,5.8,25.5,2.1,1.9,-5.442711436,-1.113298122,-0.446402456,-0.036424446,-1.623797587,-0.028511544,-1.848121117,-0.061876251,-0.382530724,-2.130045044,-0.319981782,2,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A1=-0.5_A2=0_cx=0.4_cy=1.3_cz=13.4.log
0.2,1.3,13.6,-0.7,0,7.4,5.8,25.5,2.1,1.9,-5.446057633,-1.160195709,-1.013706009,-0.031173442,-1.622070679,-0.027494978,-1.708323184,-0.056356673,-0.36853474,-1.978675827,-0.261008392,1,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A1=-0.7_A2=0_cx=0.2_cy=1.3_cz=13.6.log
0.2,1.4,13.4,-1,0,7.4,5.8,25.5,2.1,1.9,-5.516505671,-1.153176382,-0.782742169,-0.034627257,-1.522107081,-0.030838351,-1.802998127,-0.061762044,-0.434197387,-2.074605791,-0.282695765,1,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A1=-1.0_A2=0_cx=0.2_cy=1.4_cz=13.4.log
0.2,1.4,13.4,-0.3,0,7.4,5.8,25.5,2.1,1.9,-5.45780964,-1.009974835,-0.622636757,-0.032881524,-1.640577204,-0.029009787,-1.856345263,-0.061837345,-0.434823014,-2.082064375,-0.283372221,1,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A1=-0.3_A2=0_cx=0.2_cy=1.4_cz=13.4.log
0.4,1.3,13.5,-0.5,0,7.4,5.8,25.5,2.1,1.9,-5.548423339,-1.199255696,-0.765072742,-0.034349897,-1.604945931,-0.026729416,-1.775313641,-0.058337095,-0.356777713,-2.130937364,-0.299537506,2,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A1=-0.5_A2=0_cx=0.4_cy=1.3_cz=13.5.log
0.2,1.4,13.4,-0.7,0,7.4,5.8,25.5,2.1,1.9,-5.495039809,-1.093812681,-0.713723599,-0.033884285,-1.575190662,-0.030057729,-1.828974532,-0.061802205,-0.434512397,-2.077888296,-0.283015168,1,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A1=-0.7_A2=0_cx=0.2_cy=1.4_cz=13.4.log
0.2,1.4,13.5,-1,0,7.4,5.8,25.5,2.1,1.9,-5.550652255,-1.228158807,-0.989663591,-0.032681976,-1.535338757,-0.029021082,-1.760372628,-0.058160764,-0.403247339,-2.036109307,-0.265516424,1,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A1=-1.0_A2=0_cx=0.2_cy=1.4_cz=13.5.log
0.2,1.4,13.5,-0.3,0,7.4,5.8,25.5,2.1,1.9,-5.524633808,-1.13703808,-0.881592564,-0.030980169,-1.629642215,-0.027248994,-1.80346123,-0.058235438,-0.40378386,-2.04145883,-0.266174054,1,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A1=-0.3_A2=0_cx=0.2_cy=1.4_cz=13.5.log
0.4,1.3,13.6,-0.5,0,7.4,5.8,25.5,2.1,1.9,-5.507937336,-1.213097312,-0.934290854,-0.032395831,-1.559051733,-0.025053964,-1.698084731,-0.055001879,-0.332675681,-2.108938746,-0.280333817,2,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A1=-0.5_A2=0_cx=0.4_cy=1.3_cz=13.6.log
0.2,1.4,13.5,-0.7,0,7.4,5.8,25.5,2.1,1.9,-5.542597537,-1.190667595,-0.943339548,-0.031959084,-1.577358082,-0.028259285,-1.781567406,-0.05819967,-0.40351654,-2.038475648,-0.265830179,1,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A1=-0.7_A2=0_cx=0.2_cy=1.4_cz=13.5.log
0.4,1.4,13.4,-0.5,0,7.4,5.8,25.5,2.1,1.9,-5.370945941,-1.222978084,-0.497132247,-0.035159385,-1.430795591,-0.027497488,-1.883119859,-0.060174444,-0.388856652,-2.068770575,-0.304802942,2,Done,tetracene_a=7.4_b=5.8_theta=25.5_R3=2.1_R4=1.9_A1=-0.5_A2=0_cx=0.4_cy=1.4_cz=13.4.log
