cx,cy,cz,a,b,theta,R3,R4,E,E_i01,E_i02,E_ip1,E_ip2,E_ip3,E_ip4,E_it1,E_it2,E_it3,E_it4,machine_type,status,file_name
0.1,2,13.3,7.3,5.9,25.5,0,0,-3.121902411,-0.75583454,-0.334866946,-0.069607174,-0.742723346,-0.066656622,-0.765975102,-0.182405234,-0.647180556,-0.73118532,-0.193299435,1,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=0.0_R4=0.0_cx=0.1_cy=2.0_cz=13.3.log
0.1,2,13.4,7.3,5.9,25.5,0,0,-3.179011468,-0.935264749,-0.644682439,-0.06623619,-0.685537105,-0.063364705,-0.702674403,-0.172563995,-0.599442733,-0.675709043,-0.182415902,1,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=0.0_R4=0.0_cx=0.1_cy=2.0_cz=13.4.log
0.1,2,13.5,7.3,5.9,25.5,0,0,-3.122811673,-1.013648279,-0.812994426,-0.063009534,-0.627732139,-0.060217115,-0.64101778,-0.163222254,-0.554667384,-0.623507114,-0.172105285,1,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=0.0_R4=0.0_cx=0.1_cy=2.0_cz=13.5.log
0.1,2.1,13.3,7.3,5.9,25.5,0,0,-3.121508962,-0.736062955,-0.31315761,-0.066237446,-0.763829017,-0.063399845,-0.797398292,-0.17426894,-0.654262006,-0.738749325,-0.184186108,1,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=0.0_R4=0.0_cx=0.1_cy=2.1_cz=13.3.log
0.1,2.1,13.4,7.3,5.9,25.5,0,0,-3.17176561,-0.905248436,-0.612793635,-0.06307354,-0.711445738,-0.060313751,-0.735332533,-0.164991204,-0.605929304,-0.682799278,-0.173942007,1,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=0.0_R4=0.0_cx=0.1_cy=2.1_cz=13.4.log
0.1,2.1,13.5,7.3,5.9,25.5,0,0,-3.113412828,-0.980431664,-0.777822491,-0.060048942,-0.65576552,-0.057356924,-0.673215318,-0.156136411,-0.560602374,-0.630114794,-0.16423882,1,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=0.0_R4=0.0_cx=0.1_cy=2.1_cz=13.5.log
0.1,1.8,13.3,7.3,5.9,25.5,0,0,-3.094443201,-0.773027059,-0.376229896,-0.076951551,-0.682568983,-0.07374623,-0.693931933,-0.199750238,-0.630705908,-0.713169508,-0.21258972,1,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=0.0_R4=0.0_cx=0.1_cy=1.8_cz=13.3.log
0.1,1.8,13.4,7.3,5.9,25.5,0,0,-3.179443823,-0.983867909,-0.711098097,-0.073127505,-0.623111155,-0.070011291,-0.633023303,-0.188685354,-0.584322252,-0.658935701,-0.200380886,1,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=0.0_R4=0.0_cx=0.1_cy=1.8_cz=13.4.log
0.1,1.8,13.5,7.3,5.9,25.5,0,0,-3.13751235,-1.076072973,-0.888928156,-0.069465357,-0.566483398,-0.066443269,-0.575927423,-0.178190877,-0.540839574,-0.608017657,-0.188803954,1,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=0.0_R4=0.0_cx=0.1_cy=1.8_cz=13.5.log
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
1.8,-0.1,12.8,7.3,5.9,25.5,0,0,-4.193757576,-0.828456272,-0.980596699,-0.276521067,-0.163888042,-0.192867709,-0.248396068,-0.22310616,-0.214128375,-1.199044226,-1.212115886,1,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=0.0_R4=0.0_cx=1.8_cy=-0.1_cz=12.8.log
1.8,-0.1,12.9,7.3,5.9,25.5,0,0,-4.442069244,-1.218879189,-1.309096302,-0.262569009,-0.151706817,-0.177715852,-0.236295166,-0.213771322,-0.205197025,-1.154142747,-1.190826982,1,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=0.0_R4=0.0_cx=1.8_cy=-0.1_cz=12.9.log
1.8,-0.1,13,7.3,5.9,25.5,0,0,-4.515309073,-1.451163311,-1.500304874,-0.249147825,-0.140495724,-0.163677198,-0.22467368,-0.204698155,-0.1965468,-1.098354598,-1.150978214,1,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=0.0_R4=0.0_cx=1.8_cy=-0.1_cz=13.0.log
1.8,0,12.8,7.3,5.9,25.5,0,0,-4.198724631,-0.905598587,-0.905598587,-0.261982915,-0.177532619,-0.177532619,-0.261982915,-0.218640172,-0.218640172,-1.208165083,-1.208165083,1,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=0.0_R4=0.0_cx=1.8_cy=0.0_cz=12.8.log
1.8,0,12.9,7.3,5.9,25.5,0,0,-4.444530338,-1.263985863,-1.263985863,-0.248973378,-0.163894317,-0.163894317,-0.248973378,-0.209506136,-0.209506136,-1.174332254,-1.174332254,1,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=0.0_R4=0.0_cx=1.8_cy=0.0_cz=12.9.log
1.8,0,13,7.3,5.9,25.5,0,0,-4.516167193,-1.475059519,-1.475058891,-0.236512284,-0.151345372,-0.151345372,-0.236512284,-0.200637537,-0.200637537,-1.125987629,-1.125987629,1,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=0.0_R4=0.0_cx=1.8_cy=0.0_cz=13.0.log
1.8,0.1,12.8,7.3,5.9,25.5,0,0,-4.193757262,-0.980597327,-0.828456272,-0.248396068,-0.192867709,-0.163888042,-0.276521067,-0.214128375,-0.22310616,-1.212115886,-1.199043598,1,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=0.0_R4=0.0_cx=1.8_cy=0.1_cz=12.8.log
1.8,0.1,12.9,7.3,5.9,25.5,0,0,-4.442067989,-1.309096302,-1.218879189,-0.236295166,-0.177715852,-0.151706817,-0.262569009,-0.205196397,-0.213771322,-1.190826982,-1.15414212,1,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=0.0_R4=0.0_cx=1.8_cy=0.1_cz=12.9.log
1.8,0.1,13,7.3,5.9,25.5,0,0,-4.515308446,-1.500304874,-1.451163311,-0.22467368,-0.163677198,-0.140495724,-0.249147825,-0.1965468,-0.204698155,-1.150978214,-1.098353971,1,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=0.0_R4=0.0_cx=1.8_cy=0.1_cz=13.0.log
1.8,-0.1,13.1,7.3,5.9,25.5,0,0,-4.459895548,-1.565780522,-1.590179366,-0.236327796,-0.130079058,-0.150770573,-0.213519063,-0.195899837,-0.188177071,-1.03490267,-1.097587781,1,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=0.0_R4=0.0_cx=1.8_cy=-0.1_cz=13.1.log
1.8,0,13.1,7.3,5.9,25.5,0,0,-4.459997832,-1.577081977,-1.577075702,-0.224580809,-0.139854409,-0.139854409,-0.224580809,-0.192053201,-0.192053201,-1.067188687,-1.067188687,1,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=0.0_R4=0.0_cx=1.8_cy=0.0_cz=13.1.log
1.8,0.1,13.1,7.3,5.9,25.5,0,0,-4.459895548,-1.590179366,-1.565780522,-0.213519063,-0.150770573,-0.130079058,-0.236327796,-0.188177071,-0.195899837,-1.097587781,-1.03490267,1,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=0.0_R4=0.0_cx=1.8_cy=0.1_cz=13.1.log
1.9,0,12.9,7.3,5.9,25.5,0,0,-4.609286227,-1.568783785,-1.568783785,-0.244327294,-0.156868715,-0.156868715,-0.244327294,-0.198952673,-0.198952673,-1.12070023,-1.120700857,1,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=0.0_R4=0.0_cx=1.9_cy=0.0_cz=12.9.log
1.9,-0.1,12.8,7.3,5.9,25.5,0,0,-4.436752351,-1.287763472,-1.408042079,-0.270705304,-0.15689256,-0.184551946,-0.243765045,-0.211539896,-0.203296925,-1.135629947,-1.110425381,1,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=0.0_R4=0.0_cx=1.9_cy=-0.1_cz=12.8.log
1.9,-0.1,12.9,7.3,5.9,25.5,0,0,-4.604790117,-1.533555374,-1.601479566,-0.257314241,-0.145237189,-0.1700778,-0.232113439,-0.202857668,-0.19501442,-1.11412267,-1.122906555,1,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=0.0_R4=0.0_cx=1.9_cy=-0.1_cz=12.9.log
1.9,-0.1,13,7.3,5.9,25.5,0,0,-4.620263886,-1.657711992,-1.692380665,-0.244484171,-0.134513044,-0.156664147,-0.22089858,-0.194435229,-0.18699798,-1.076548626,-1.108955752,1,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=0.0_R4=0.0_cx=1.9_cy=-0.1_cz=13.0.log
1.9,0,12.8,7.3,5.9,25.5,0,0,-4.444519043,-1.350552122,-1.350552122,-0.256790897,-0.169880762,-0.169880762,-0.256790897,-0.207435981,-0.207435981,-1.12621165,-1.12621165,1,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=0.0_R4=0.0_cx=1.9_cy=0.0_cz=12.8.log
1.9,0,13,7.3,5.9,25.5,0,0,-4.62272749,-1.675494371,-1.675494371,-0.232354403,-0.144908374,-0.144908374,-0.232354403,-0.190724762,-0.190724762,-1.094260723,-1.094260096,1,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=0.0_R4=0.0_cx=1.9_cy=0.0_cz=13.0.log
1.9,0.1,12.8,7.3,5.9,25.5,0,0,-4.436751724,-1.408042079,-1.287762217,-0.243765045,-0.184551946,-0.15689256,-0.270705304,-0.203296925,-0.211539896,-1.110425381,-1.135629947,1,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=0.0_R4=0.0_cx=1.9_cy=0.1_cz=12.8.log
1.9,0.1,12.9,7.3,5.9,25.5,0,0,-4.604793254,-1.601485841,-1.533555374,-0.232113439,-0.1700778,-0.145237189,-0.257314241,-0.19501442,-0.202857668,-1.122906555,-1.11412267,1,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=0.0_R4=0.0_cx=1.9_cy=0.1_cz=12.9.log
1.9,0.1,13,7.3,5.9,25.5,0,0,-4.620267024,-1.69238694,-1.657711992,-0.22089858,-0.156664147,-0.134513044,-0.244484171,-0.18699798,-0.194435229,-1.108955752,-1.076548626,1,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=0.0_R4=0.0_cx=1.9_cy=0.1_cz=13.0.log
1.9,-0.1,13.1,7.3,5.9,25.5,0,0,-4.524634813,-1.693217763,-1.708947556,-0.23219125,-0.124524339,-0.14434487,-0.210126744,-0.186281991,-0.179224386,-1.027040597,-1.075411578,1,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=0.0_R4=0.0_cx=1.9_cy=-0.1_cz=13.1.log
1.9,0,13.1,7.3,5.9,25.5,0,0,-4.526144288,-1.701203455,-1.701203455,-0.220850889,-0.13394201,-0.13394201,-0.220850889,-0.18276668,-0.182767307,-1.052307287,-1.05230666,1,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=0.0_R4=0.0_cx=1.9_cy=0.0_cz=13.1.log
1.9,0.1,13.1,7.3,5.9,25.5,0,0,-4.524635127,-1.708948184,-1.693217763,-0.210126744,-0.14434487,-0.124524339,-0.23219125,-0.179224386,-0.186281991,-1.075411578,-1.027040597,1,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=0.0_R4=0.0_cx=1.9_cy=0.1_cz=13.1.log
2,-0.1,12.8,7.3,5.9,25.5,0,0,-4.479041192,-1.621011442,-1.709997381,-0.2648042,-0.150131768,-0.176511033,-0.238967731,-0.20062436,-0.193128753,-1.039248177,-0.965328126,1,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=0.0_R4=0.0_cx=2.0_cy=-0.1_cz=12.8.log
2,-0.1,12.9,7.3,5.9,25.5,0,0,-4.612297646,-1.750981314,-1.79812614,-0.252019311,-0.13900225,-0.162702048,-0.227750989,-0.192592859,-0.185433597,-1.047678146,-1.021302018,1,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=0.0_R4=0.0_cx=2.0_cy=-0.1_cz=12.9.log
2,-0.1,13,7.3,5.9,25.5,0,0,-4.604597471,-1.789615849,-1.811518458,-0.239730155,-0.128734931,-0.149907119,-0.216949032,-0.184788517,-0.177959953,-1.033236631,-1.040384597,1,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=0.0_R4=0.0_cx=2.0_cy=-0.1_cz=13.0.log
2,0,12.8,7.3,5.9,25.5,0,0,-4.489298157,-1.668921831,-1.668921831,-0.251521068,-0.16251505,-0.16251505,-0.251521068,-0.196895068,-0.196895068,-1.006275036,-1.006275036,1,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=0.0_R4=0.0_cx=2.0_cy=0.0_cz=12.8.log
2,0,12.9,7.3,5.9,25.5,0,0,-4.618696994,-1.776597527,-1.776589997,-0.239558218,-0.150111687,-0.150111687,-0.239558218,-0.18903174,-0.18903174,-1.037184924,-1.037184924,1,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=0.0_R4=0.0_cx=2.0_cy=0.0_cz=12.9.log
2,0,13,7.3,5.9,25.5,0,0,-4.608464816,-1.801790798,-1.801790798,-0.228030859,-0.138728656,-0.138728656,-0.228030859,-0.181398081,-0.181398081,-1.03855917,-1.03855917,1,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=0.0_R4=0.0_cx=2.0_cy=0.0_cz=13.0.log
2,0.1,12.8,7.3,5.9,25.5,0,0,-4.479041819,-1.709997381,-1.621011442,-0.238967731,-0.176511033,-0.150131768,-0.2648042,-0.193128753,-0.20062436,-0.965328126,-1.039248804,1,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=0.0_R4=0.0_cx=2.0_cy=0.1_cz=12.8.log
2,0.1,12.9,7.3,5.9,25.5,0,0,-4.612297646,-1.79812614,-1.750981314,-0.227750989,-0.162702048,-0.13900225,-0.252019311,-0.185433597,-0.192592859,-1.021302018,-1.047678146,1,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=0.0_R4=0.0_cx=2.0_cy=0.1_cz=12.9.log
2,0.1,13,7.3,5.9,25.5,0,0,-4.604596844,-1.811518458,-1.789615849,-0.216949032,-0.149907119,-0.128734931,-0.239730155,-0.177959953,-0.184788517,-1.04038397,-1.033236631,1,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=0.0_R4=0.0_cx=2.0_cy=0.1_cz=13.0.log
2,-0.1,13.1,7.3,5.9,25.5,0,0,-4.495769039,-1.764089998,-1.772412035,-0.227912887,-0.119169169,-0.138185232,-0.206552447,-0.177223257,-0.170700918,-1.001792105,-1.031891877,1,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=0.0_R4=0.0_cx=2.0_cy=-0.1_cz=13.1.log
2,0,13.1,7.3,5.9,25.5,0,0,-4.49830418,-1.769102547,-1.769102547,-0.216940247,-0.128260534,-0.128260534,-0.216940247,-0.173983423,-0.173983423,-1.018017003,-1.018017003,1,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=0.0_R4=0.0_cx=2.0_cy=0.0_cz=13.1.log
2,0.1,13.1,7.3,5.9,25.5,0,0,-4.495772177,-1.77241329,-1.764088742,-0.206552447,-0.138191507,-0.119169169,-0.227912887,-0.170700918,-0.177223257,-1.031891877,-1.001792105,1,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=0.0_R4=0.0_cx=2.0_cy=0.1_cz=13.1.log
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
1,0,13.7,7.3,5.9,25.5,2.3,0,-5.660116355,-0.965193211,-0.965193211,-0.170109176,-0.119058727,-0.119058727,-0.170109176,-0.055414153,-0.055414153,-2.147463467,-2.147463467,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.3_R4=0.0_cx=1.0_cy=0.0_cz=13.7.log
1,-0.1,13.7,7.3,5.9,25.5,2.3,0,-5.647355939,-0.964448984,-0.973342056,-0.179131515,-0.111940254,-0.126710584,-0.1615901,-0.05633471,-0.054479163,-2.133597379,-2.14436294,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.3_R4=0.0_cx=1.0_cy=-0.1_cz=13.7.log
1,0.1,13.7,7.3,5.9,25.5,2.3,0,-5.647355939,-0.973342056,-0.964448984,-0.1615901,-0.126710584,-0.111940254,-0.179131515,-0.054479163,-0.05633471,-2.14436294,-2.133597379,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.3_R4=0.0_cx=1.0_cy=0.1_cz=13.7.log
1,0,13.6,7.3,5.9,25.5,2.3,0,-5.635320924,-0.862747184,-0.862747184,-0.181160882,-0.129067512,-0.129067512,-0.181160882,-0.058709836,-0.058709836,-2.172462838,-2.172462838,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.3_R4=0.0_cx=1.0_cy=0.0_cz=13.6.log
1,-0.1,13.6,7.3,5.9,25.5,2.3,0,-5.620776498,-0.863345828,-0.873451249,-0.191010279,-0.12112951,-0.137506266,-0.171907619,-0.059701929,-0.057701427,-2.172722,-2.151475766,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.3_R4=0.0_cx=1.0_cy=-0.1_cz=13.6.log
1,0.1,13.6,7.3,5.9,25.5,2.3,0,-5.620776498,-0.873457524,-0.863339553,-0.171907619,-0.137506266,-0.12112951,-0.191010279,-0.057701427,-0.059701929,-2.151475766,-2.172722,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.3_R4=0.0_cx=1.0_cy=0.1_cz=13.6.log
1.1,0,13.7,7.3,5.9,25.5,2.3,0,-5.604250394,-1.044523026,-1.044523026,-0.169961083,-0.114756519,-0.114756519,-0.169961083,-0.054398214,-0.054398214,-2.083106669,-2.083106669,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=0.0_R4=2.3_cx=1.1_cy=0.0_cz=13.7.log
1,0,13.8,7.3,5.9,25.5,2.3,0,-5.591729687,-1.001074233,-1.001074233,-0.159647329,-0.109772834,-0.109772834,-0.159647329,-0.052316136,-0.052316136,-2.108301823,-2.108301195,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.3_R4=0.0_cx=1.0_cy=0.0_cz=13.8.log
1.1,0.1,13.7,7.3,5.9,25.5,2.3,0,-5.583309758,-1.051567453,-1.043138738,-0.161598885,-0.122163647,-0.107866459,-0.178856665,-0.053493345,-0.055283004,-2.03566754,-2.106269945,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.3_R4=0.0_cx=1.1_cy=0.1_cz=13.7.log
1.1,-0.1,13.7,7.3,5.9,25.5,2.3,0,-5.583307248,-1.043138738,-1.051567453,-0.178856665,-0.107866459,-0.122157372,-0.161598885,-0.055283004,-0.053493345,-2.106270573,-2.03566754,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.3_R4=0.0_cx=1.1_cy=-0.1_cz=13.7.log
1,0.1,13.8,7.3,5.9,25.5,2.3,0,-5.580579462,-1.007251442,-0.999208018,-0.151868715,-0.116656619,-0.103463849,-0.167935481,-0.05144327,-0.05317206,-2.119865577,-2.082906493,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.3_R4=0.0_cx=1.0_cy=0.1_cz=13.8.log
1,-0.1,13.8,7.3,5.9,25.5,2.3,0,-5.580578835,-0.999208018,-1.007251442,-0.167935481,-0.103463849,-0.116656619,-0.151868715,-0.05317206,-0.05144327,-2.082905866,-2.119865577,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.3_R4=0.0_cx=1.0_cy=-0.1_cz=13.8.log
0.9,0,13.7,7.3,5.9,25.5,2.3,0,-5.579919322,-0.876075496,-0.876075496,-0.169987439,-0.123337091,-0.123337091,-0.169987439,-0.056430719,-0.056430719,-2.148828929,-2.148828929,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.3_R4=0.0_cx=0.9_cy=0.0_cz=13.7.log
0.9,0.1,13.7,7.3,5.9,25.5,2.3,0,-5.573825886,-0.88526789,-0.876089301,-0.161365452,-0.131224891,-0.115993969,-0.179121475,-0.055456196,-0.057383279,-2.175611683,-2.110843238,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.3_R4=0.0_cx=0.9_cy=0.1_cz=13.7.log
0.9,-0.1,13.7,7.3,5.9,25.5,2.3,0,-5.573825572,-0.876089301,-0.885267263,-0.179121475,-0.115993969,-0.131224891,-0.161365452,-0.057383279,-0.055456196,-2.110843238,-2.175611683,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.3_R4=0.0_cx=0.9_cy=-0.1_cz=13.7.log
0.3,1.4,13.5,7.3,5.9,25.5,2.1,1.9,-5.568005416,-1.155381452,-0.777700753,-0.030071534,-1.695173084,-0.024631022,-1.777455961,-0.057079565,-0.389993072,-2.116175191,-0.274550685,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=0.3_cy=1.4_cz=13.5.log
0.2,1.4,13.5,7.3,5.9,25.5,2.1,1.9,-5.563353058,-1.09440254,-0.835976352,-0.029211845,-1.730589749,-0.025573542,-1.78618337,-0.057764805,-0.411404969,-2.078192011,-0.265022573,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=0.2_cy=1.4_cz=13.5.log
1.1,0,13.8,7.3,5.9,25.5,2.3,0,-5.562574945,-1.049461529,-1.049461529,-0.15968749,-0.10575677,-0.10575677,-0.15968749,-0.051392442,-0.051392442,-2.072442136,-2.072442136,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.3_R4=0.0_cx=1.1_cy=0.0_cz=13.8.log
0.2,1.5,13.5,7.3,5.9,25.5,2.1,1.9,-5.559839629,-1.144201734,-0.853034584,-0.02821787,-1.665687644,-0.024695029,-1.814977293,-0.056099394,-0.418389782,-2.067101399,-0.252841977,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=0.2_cy=1.5_cz=13.5.log
0.9,0,13.6,7.3,5.9,25.5,2.3,0,-5.558541938,-0.730112905,-0.73010663,-0.181217358,-0.133635785,-0.133635785,-0.181217358,-0.059843119,-0.059843119,-2.196946395,-2.196946395,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.3_R4=0.0_cx=0.9_cy=0.0_cz=13.6.log
0.9,-0.1,13.6,7.3,5.9,25.5,2.3,0,-5.552049092,-0.731799652,-0.742267774,-0.191208572,-0.125449289,-0.142334328,-0.171841103,-0.060879138,-0.058792039,-2.167589595,-2.212337961,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.3_R4=0.0_cx=0.9_cy=-0.1_cz=13.6.log
0.9,0.1,13.6,7.3,5.9,25.5,2.3,0,-5.552049092,-0.742267774,-0.731799652,-0.171841103,-0.142334328,-0.125449289,-0.191208572,-0.058792039,-0.060879138,-2.212337961,-2.167589595,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.3_R4=0.0_cx=0.9_cy=0.1_cz=13.6.log
1.1,0,13.6,7.3,5.9,25.5,2.3,0,-5.550394349,-0.983081011,-0.983081011,-0.180828302,-0.124455313,-0.124455313,-0.180828302,-0.05757467,-0.05757467,-2.073439877,-2.073440505,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.3_R4=0.0_cx=1.1_cy=0.0_cz=13.6.log
1.1,-0.1,13.8,7.3,5.9,25.5,2.3,0,-5.54453215,-1.047107112,-1.054812934,-0.16785516,-0.099656118,-0.112409631,-0.152043163,-0.0522195,-0.050552206,-2.077757774,-2.047060612,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.3_R4=0.0_cx=1.1_cy=-0.1_cz=13.8.log
1.1,0.1,13.8,7.3,5.9,25.5,2.3,0,-5.54453215,-1.054812934,-1.047107112,-0.152043163,-0.112409631,-0.099656118,-0.16785516,-0.050552206,-0.0522195,-2.047060612,-2.077757774,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.3_R4=0.0_cx=1.1_cy=0.1_cz=13.8.log
0.1,1.5,13.5,7.3,5.9,25.5,2.1,1.9,-5.533553236,-1.07554712,-0.92776977,-0.027358181,-1.718806366,-0.025599898,-1.794502897,-0.056701176,-0.441788375,-2.006018948,-0.24425262,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=0.1_cy=1.5_cz=13.5.log
0.3,1.5,13.5,7.3,5.9,25.5,2.1,1.9,-5.52806817,-1.206705495,-0.7806375,-0.029047438,-1.604425098,-0.023783884,-1.823277996,-0.055461216,-0.396368574,-2.0806393,-0.261660375,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=0.3_cy=1.5_cz=13.5.log
1.1,-0.1,13.6,7.3,5.9,25.5,2.3,0,-5.526104692,-0.982778551,-0.992317959,-0.190514546,-0.116768316,-0.132626749,-0.171715601,-0.058525348,-0.056606422,-2.117853153,-1.999758908,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.3_R4=0.0_cx=1.1_cy=-0.1_cz=13.6.log
1.1,0.1,13.6,7.3,5.9,25.5,2.3,0,-5.526104064,-0.992317959,-0.982778551,-0.171715601,-0.132626749,-0.116768316,-0.190514546,-0.056606422,-0.058525348,-1.999758908,-2.117852525,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.3_R4=0.0_cx=1.1_cy=0.1_cz=13.6.log
0.1,1.4,13.5,7.3,5.9,25.5,2.1,1.9,-5.513701956,-1.030011229,-0.898759983,-0.028325801,-1.75798056,-0.026503512,-1.785993862,-0.058409258,-0.434149068,-2.001666539,-0.255689617,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=0.1_cy=1.4_cz=13.5.log
0.3,1.3,13.5,7.3,5.9,25.5,2.1,1.9,-5.512979692,-1.078025784,-0.750884741,-0.031132026,-1.701898737,-0.025515812,-1.704901999,-0.058717366,-0.383359037,-2.136881138,-0.287842602,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=0.3_cy=1.3_cz=13.5.log
0.3,1.4,13.6,7.3,5.9,25.5,2.1,1.9,-5.512113729,-1.18316634,-0.935463043,-0.028349647,-1.634848038,-0.023118723,-1.700193164,-0.053786392,-0.3625119,-2.085883401,-0.257362559,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=0.3_cy=1.4_cz=13.6.log
0.4,1.4,13.5,7.3,5.9,25.5,2.1,1.9,-5.5061596,-1.211326479,-0.725633739,-0.030907378,-1.65269254,-0.023683482,-1.760407769,-0.056357928,-0.369725127,-2.093515805,-0.284235047,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.1_R4=1.9_cx=0.4_cy=1.4_cz=13.5.log
0.9,0,13.8,7.3,5.9,25.5,2.3,0,-5.505622765,-0.944146526,-0.944146526,-0.15938001,-0.113775093,-0.113775093,-0.15938001,-0.053221633,-0.053221006,-2.090939249,-2.090939249,2,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=2.3_R4=0.0_cx=0.9_cy=0.0_cz=13.8.log
0.2,1.4,13.4,7.3,5.9,25.5,2.1,1.9,-5.501333734,-0.944246928,-0.555883499,-0.030997739,-1.783151241,-0.027216364,-1.857034269,-0.061351025,-0.443421156,-2.115068263,-0.28222827,1,Done,tetracene_a=7.3_b=5.9_theta=25.5_R3=1.9_R4=2.1_cx=0.2_cy=1.4_cz=13.4.log
