cx,cy,cz,A2,a,b,theta,R3,R4,E,E_i01,E_i02,E_ip1,E_ip2,E_ip3,E_ip4,E_it1,E_it2,E_it3,E_it4,machine_type,status,file_name
0.1,1.4,18.4,-0.1,7.3,5.9,25.5,2.2,2.1,-5.69533096102532,-1.0251505367923528,-0.8629580270498991,-0.0239018560387194,-1.8403738783672448,-0.0223142555914819,-1.9173944557551288,-0.0547565225278958,-0.4726719076279551,-2.080114073702134,-0.2417419523699209,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_A2=-0.1_cx=0.1_cy=1.4_cz=18.4.log
0.1,1.4,18.4,-0.4,7.3,5.9,25.5,2.2,2.1,-5.624990227282979,-1.0561871812678874,-0.8159700781106949,-0.023625751491636,-1.7320782023016363,-0.0225589843466877,-1.900464235804975,-0.0549510507844388,-0.4712976606097072,-2.0819087523268536,-0.2413905469002202,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_A2=-0.4_cx=0.1_cy=1.4_cz=18.4.log
0.1,1.4,18.4,-0.2,7.3,5.9,25.5,2.2,2.1,-5.680010304087773,-1.0379203653428704,-0.849786592181772,-0.0238077295944094,-1.812236329773441,-0.022395831765607,-1.9149785421323031,-0.054825548781082,-0.4722263752482831,-2.0807604090077803,-0.241635275655426,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_A2=-0.2_cx=0.1_cy=1.4_cz=18.4.log
0.1,1.4,18.4,-0.3,7.3,5.9,25.5,2.2,2.1,-5.656575942994095,-1.0482554549816996,-0.8341176675166935,-0.0237136029172688,-1.7763678580522535,-0.0224774081725627,-1.9091740744188428,-0.0548882997827604,-0.4717682930640876,-2.0813502684468403,-0.2415160486707463,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_A2=-0.3_cx=0.1_cy=1.4_cz=18.4.log
0.1,1.4,18.5,-0.1,7.3,5.9,25.5,2.2,2.1,-5.64781590399798,-1.1023468170315027,-0.9975777475629002,-0.0224397578276693,-1.8075802056118848,-0.0208898081909865,-1.8571221202146264,-0.0514809202868491,-0.4373932953458279,-2.027898966684006,-0.227064493461512,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_A2=-0.1_cx=0.1_cy=1.4_cz=18.5.log
0.1,1.4,18.5,-0.4,7.3,5.9,25.5,2.2,2.1,-5.5883405056083575,-1.117984366370365,-0.9670619361568242,-0.0221824785694479,-1.7264557126909494,-0.0211031613871455,-1.8312059571035209,-0.0516628981567919,-0.4361947510624304,-2.030779237509705,-0.2267068127403035,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_A2=-0.4_cx=0.1_cy=1.4_cz=18.5.log
0.1,1.4,18.5,-0.2,7.3,5.9,25.5,2.2,2.1,-5.63487350998912,-1.1094941559713334,-0.989470318192616,-0.022358181187883,-1.7874685099814087,-0.0209651091136038,-1.8512109760195017,-0.0515373963862657,-0.4370042391819879,-2.028896707459353,-0.2269515417283401,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_A2=-0.2_cx=0.1_cy=1.4_cz=18.5.log
0.1,1.5,18.3,-0.1,7.3,5.9,25.5,2.2,2.1,-5.523314781952649,-0.907417110633105,-0.6606299777049571,-0.0246046669781208,-1.6490335289854556,-0.023023341782391,-1.916108059929684,-0.0565512012690305,-0.5199171352433041,-2.1106612605508417,-0.2457768418826162,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_A2=-0.1_cx=0.1_cy=1.5_cz=18.3.log
0.1,1.4,18.5,-0.3,7.3,5.9,25.5,2.2,2.1,-5.615078706876375,-1.114702488994226,-0.9792858308646828,-0.022264054743573,-1.760629907483235,-0.0210404102690517,-1.8424383860547096,-0.0515938721364364,-0.4366089077666402,-2.029856797773391,-0.2268385899951681,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_A2=-0.3_cx=0.1_cy=1.4_cz=18.5.log
0.1,1.5,18.3,-0.4,7.3,5.9,25.5,2.2,2.1,-5.4060206128051504,-0.9305032035335898,-0.6233872591983527,-0.024290912086144,-1.3799509657546878,-0.0232868960592895,-1.969126380048692,-0.0567331791389733,-0.5182667841436341,-2.110341230407357,-0.2454066107748076,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_A2=-0.4_cx=0.1_cy=1.5_cz=18.3.log
0.1,1.5,18.4,-0.1,7.3,5.9,25.5,2.2,2.1,-5.649080335744657,-1.0651103735435754,-0.901901297736913,-0.0231111932080239,-1.699711236404255,-0.0215737938415259,-1.899604546837509,-0.0531814724672585,-0.481256244238466,-2.0780432906467468,-0.2310931076062843,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_A2=-0.1_cx=0.1_cy=1.5_cz=18.4.log
0.1,1.5,18.3,-0.2,7.3,5.9,25.5,2.2,2.1,-5.496253413381055,-0.9178086763713508,-0.6511545768007636,-0.0244979904964566,-1.5714105418883264,-0.0231174684595316,-1.940022466238588,-0.0566076771356165,-0.5193837520200759,-2.110598509432748,-0.2456576146651059,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_A2=-0.2_cx=0.1_cy=1.5_cz=18.3.log
0.1,1.5,18.3,-0.3,7.3,5.9,25.5,2.2,2.1,-5.4571438521379605,-0.9254831233993172,-0.6387549792416394,-0.0243975888006389,-1.4819464413449168,-0.0231990446336567,-1.957467244239524,-0.0566704280208796,-0.5188252680236474,-2.110491832601838,-0.2455321126617491,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_A2=-0.3_cx=0.1_cy=1.5_cz=18.3.log
0.1,1.5,18.4,-0.4,7.3,5.9,25.5,2.2,2.1,-5.547872386057861,-1.0733495799358934,-0.8791226847097278,-0.0228413639124482,-1.481143228476867,-0.0218122478108853,-1.9307290432043367,-0.053363450570032,-0.4798004210460931,-2.079480288666673,-0.2307291517499834,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_A2=-0.4_cx=0.1_cy=1.5_cz=18.4.log
0.1,1.5,18.5,-0.1,7.3,5.9,25.5,2.2,2.1,-5.618906518095173,-1.1196347177028656,-1.0149597744457424,-0.0217055708635598,-1.7095380432438103,-0.0202058218419551,-1.861508415080607,-0.0500125470571219,-0.4451681443024426,-2.032680592732504,-0.217269062413834,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_A2=-0.1_cx=0.1_cy=1.5_cz=18.5.log
0.1,1.5,18.4,-0.2,7.3,5.9,25.5,2.2,2.1,-5.625787165132351,-1.0700488772708925,-0.8967368903104216,-0.0230296168010681,-1.6376128469128162,-0.0216490952298045,-1.915373873431236,-0.0532379485666751,-0.4807918870355934,-2.078557848930359,-0.2309738806216046,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_A2=-0.2_cx=0.1_cy=1.5_cz=18.4.log
0.1,1.5,18.4,-0.3,7.3,5.9,25.5,2.2,2.1,-5.592030264437199,-1.0727659955155104,-0.8891440196894109,-0.022922940319404,-1.5649785646237433,-0.0217306711710989,-1.925545810256153,-0.0533006992191076,-0.4802961539244279,-2.079034756636247,-0.2308546538697555,1,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_A2=-0.3_cx=0.1_cy=1.5_cz=18.4.log
0.1,1.5,18.5,-0.4,7.3,5.9,25.5,2.2,2.1,-5.532758807297796,-1.1177145368419588,-1.0043799558188766,-0.0214545668568462,-1.5330571306403726,-0.0204191755037754,-1.8758470183238387,-0.0501945248106494,-0.4438754736911505,-2.0353475102456287,-0.2169051065575331,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_A2=-0.4_cx=0.1_cy=1.5_cz=18.5.log
0.2,1.3,18.3,-0.1,7.3,5.9,25.5,2.2,2.1,-5.55183511110954,-0.8340172658208758,-0.4237951536197215,-0.0272778598591685,-1.874140191124752,-0.0236947773955762,-1.932479795999825,-0.0593373455340042,-0.4726781824138015,-2.182900211657397,-0.279216849594377,2,Done,hexacene_a=7.3_b=5.9_theta=25.5_R3=2.2_R4=2.1_A2=-0.1_cx=0.2_cy=1.3_cz=18.3.log
